date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:05	220100/220100	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:06%20GMT	https://makermur.com/policies/legal-notice	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/policies/legal-notice.html	(from https://makermur.com/)
18:08:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:06%20GMT	http://makermur.com/cdn/shop/t/2/assets/predictive-search.js?v=149240552485540508541774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/predictive-search63df.js	(from https://makermur.com/)
18:08:07	289694/289694	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jun%202026%2016:08:06%20GMT	https://makermur.com/policies/	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/policies/index.html	(from https://makermur.com/)
18:08:07	8348/8348	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:02:44%20GMT	https://makermur.com/cdn/shop/t/2/assets/predictive-search.js?v=149240552485540508541774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/predictive-search63df.js	(from https://makermur.com/)
18:08:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:09%20GMT	http://makermur.com/cdn/shop/files/DSC_0143.jpg?v=1774970969&width=500	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01431385.jpg	(from https://makermur.com/)
18:08:11	355266/355266	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:09%20GMT	https://makermur.com/products/maceta-vida-elementos-agua-viento-fuego-decoracion-impresa-en-3d	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/products/maceta-vida-elementos-agua-viento-fuego-decoracion-impresa-en-3d.html	(from https://makermur.com/)
18:08:11	25639/25639	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:08:12%20GMT	https://makermur.com/cdn/shop/files/DSC_0143.jpg?v=1774970969&width=500	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01431385.jpg	(from https://makermur.com/)
18:08:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:12%20GMT	http://makermur.com/cdn/shop/files/DSC_0071.jpg?v=1774902172&width=500	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_00716cd6.jpg	(from https://makermur.com/)
18:08:12	41583/41583	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:08:13%20GMT	https://makermur.com/cdn/shop/files/DSC_0071.jpg?v=1774902172&width=500	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_00716cd6.jpg	(from https://makermur.com/)
18:08:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:13%20GMT	http://makermur.com/cdn/shop/files/DSC_0134.jpg?v=1774903173&width=500	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_0134f727.jpg	(from https://makermur.com/)
18:08:15	261964/261964	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:13%20GMT	https://makermur.com/products/llavero-corazon	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/products/llavero-corazon.html	(from https://makermur.com/)
18:08:15	22865/22865	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:08:16%20GMT	https://makermur.com/cdn/shop/files/DSC_0134.jpg?v=1774903173&width=500	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_0134f727.jpg	(from https://makermur.com/)
18:08:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:16%20GMT	http://makermur.com/cdn/shop/files/DSC_0136.jpg?v=1774903174&width=500	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_0136274d.jpg	(from https://makermur.com/)
18:08:18	277907/277907	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:16%20GMT	https://makermur.com/products/belen	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/products/belen.html	(from https://makermur.com/)
18:08:18	37721/37721	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:08:19%20GMT	https://makermur.com/cdn/shop/files/DSC_0136.jpg?v=1774903174&width=500	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_0136274d.jpg	(from https://makermur.com/)
18:08:18	10869/10869	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2015:49:50%20GMT	https://cdn.shopify.com/storefront/standard-actions.js	C:/My%20Web%20Sites/MakerMurBackup/cdn.shopify.com/storefront/standard-actions.js	(from https://makermur.com/)
18:08:19	9070/9070	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2025%20Jun%202026%2016:08:19%20GMT	https://makermur.com/checkouts/internal/preloads.js?locale=en-ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/checkouts/internal/preloadse1d6.js	(from https://makermur.com/en)
18:08:19	0/0	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Jun%202026%2016:08:20%20GMT	https://shop.app/checkouts/internal/preloads.js?locale=en-ES&shop_id=105789653331	C:/My%20Web%20Sites/MakerMurBackup/shop.app/checkouts/internal/preloads.1317635.delayed	(from https://makermur.com/en)
18:08:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:20%20GMT	http://makermur.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-shop-cart-sync.en.esm.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-shop-cart-sync.en.esm.js	(from https://makermur.com/en)
18:08:19	884/884	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2015:44:01%20GMT	https://makermur.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-shop-cart-sync.en.esm.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-shop-cart-sync.en.esm.js	(from https://makermur.com/en)
18:08:19	396695/396695	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:06:17%20GMT	https://makermur.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	(from https://makermur.com/en)
18:08:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:21%20GMT	https://makermur.com/en/collections/vida/%f0%9f%8c%b1	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/vida/%f0%9f%8c%b1	(from https://makermur.com/en)
18:08:20	388730/388730	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:21%20GMT	https://makermur.com/en/collections/vida	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/vida.html	(from https://makermur.com/en)
18:08:20	367500/367500	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:21%20GMT	https://makermur.com/en/	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/index.html	(from https://makermur.com/en)
18:08:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:21%20GMT	https://makermur.com/en/collections/jugueteria/%f0%9f%8e%ae	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/jugueteria/%f0%9f%8e%ae.137.delayed	(from https://makermur.com/en)
18:08:21	394813/394813	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:22%20GMT	https://makermur.com/en/collections/jugueteria	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/jugueteria.html	(from https://makermur.com/en)
18:08:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:22%20GMT	https://makermur.com/en/collections/llaveros/%f0%9f%94%91	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/llaveros/%f0%9f%94%91	(from https://makermur.com/en)
18:08:21	393573/393573	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:22%20GMT	https://makermur.com/en/collections/llaveros	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/llaveros.html	(from https://makermur.com/en)
18:08:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:23%20GMT	https://makermur.com/en/collections/enamorados/%f0%9f%92%95	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/enamorados/%f0%9f%92%95	(from https://makermur.com/en)
18:08:22	359642/359642	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:23%20GMT	https://makermur.com/en/collections/enamorados	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/enamorados.html	(from https://makermur.com/en)
18:08:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:23%20GMT	https://makermur.com/en/collections/hecho-a-medida/%f0%9f%9b%a0%ef%b8%8f	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/hecho-a-medida/%f0%9f%9b%a0%ef%b8%8f	(from https://makermur.com/en)
18:08:22	332628/332628	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:23%20GMT	https://makermur.com/en/collections/hecho-a-medida	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/hecho-a-medida.html	(from https://makermur.com/en)
18:08:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:23%20GMT	https://makermur.com/en/collections/navidad-2025/%f0%9f%8e%84	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/navidad-2025/%f0%9f%8e%84	(from https://makermur.com/en)
18:08:23	355293/355293	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:24%20GMT	https://makermur.com/en/collections/navidad-2025	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/navidad-2025.html	(from https://makermur.com/en)
18:08:23	225561/225561	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:24%20GMT	https://makermur.com/en/pages/contacto	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/pages/contacto.html	(from https://makermur.com/en)
18:08:23	254302/254302	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:24%20GMT	https://makermur.com/en/collections	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections.html	(from https://makermur.com/en)
18:08:24	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:08:24%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en)
18:08:24	637532/637532	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:25%20GMT	https://makermur.com/en/collections/all	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/collections/all.html	(from https://makermur.com/en)
18:08:24	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:08:25%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en)
18:08:24	352433/352433	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:25%20GMT	https://makermur.com/en/products/maceta-vida-elementos-agua-viento-fuego-decoracion-impresa-en-3d?variant=53732377624915	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/maceta-vida-elementos-agua-viento-fuego-decoracion-impresa-en-3dd68c.html	(from https://makermur.com/en)
18:08:25	301436/301436	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:26%20GMT	https://makermur.com/en/products/vida-nace-agua?variant=53370966016339	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/vida-nace-agua42c5.html	(from https://makermur.com/en)
18:08:25	293354/293354	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:26%20GMT	https://makermur.com/en/products/vida-nace-fuego?variant=53370962575699	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/vida-nace-fuego3a2e.html	(from https://makermur.com/en)
18:08:25	285042/285042	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:26%20GMT	https://makermur.com/en/products/vida-nace-viento?variant=53370430882131	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/vida-nace-vientod67b.html	(from https://makermur.com/en)
18:08:25	297764/297764	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:26%20GMT	https://makermur.com/en/products/tarjeta-mustang-p51?variant=53372120990035	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/tarjeta-mustang-p515b39.html	(from https://makermur.com/en)
18:08:26	297720/297720	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:27%20GMT	https://makermur.com/en/products/tarjeta-mustang-p51	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/tarjeta-mustang-p51.html	(from https://makermur.com/en)
18:08:26	270973/270973	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:27%20GMT	https://makermur.com/en/products/llavero-corazon-bricks	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/llavero-corazon-bricks.html	(from https://makermur.com/en)
18:08:26	221659/221659	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:27%20GMT	https://makermur.com/en/policies/refund-policy	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/policies/refund-policy.html	(from https://makermur.com/en)
18:08:26	218917/218917	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:27%20GMT	https://makermur.com/en/policies/shipping-policy	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/policies/shipping-policy.html	(from https://makermur.com/en)
18:08:26	234788/234788	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:27%20GMT	https://makermur.com/en/policies/privacy-policy	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/policies/privacy-policy.html	(from https://makermur.com/en)
18:08:27	245296/245296	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:28%20GMT	https://makermur.com/en/policies/terms-of-service	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/policies/terms-of-service.html	(from https://makermur.com/en)
18:08:27	218689/218689	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:28%20GMT	https://makermur.com/en/policies/contact-information	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/policies/contact-information.html	(from https://makermur.com/en)
18:08:27	218678/218678	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:28%20GMT	https://makermur.com/en/policies/legal-notice	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/policies/legal-notice.html	(from https://makermur.com/en)
18:08:27	352387/352387	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:28%20GMT	https://makermur.com/en/products/maceta-vida-elementos-agua-viento-fuego-decoracion-impresa-en-3d	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/maceta-vida-elementos-agua-viento-fuego-decoracion-impresa-en-3d.html	(from https://makermur.com/en)
18:08:28	288483/288483	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jun%202026%2016:08:29%20GMT	https://makermur.com/en/policies/	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/policies/index.html	(from https://makermur.com/en)
18:08:28	260429/260429	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:29%20GMT	https://makermur.com/en/products/llavero-corazon	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/llavero-corazon.html	(from https://makermur.com/en)
18:08:28	276347/276347	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:29%20GMT	https://makermur.com/en/products/belen	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/belen.html	(from https://makermur.com/en)
18:08:30	28002/28002	---M--	200	added ('OK')	image/jpeg	etag:%22422032c9439bde884d34856846738943%22	https://s3.amazonaws.com/me.judge.public-static-assets/general/video-placeholder-640x480.jpeg	C:/My%20Web%20Sites/MakerMurBackup/s3.amazonaws.com/me.judge.public-static-assets/general/video-placeholder-640x480.jpg	(from https://cdn.shopify.com/extensions/019eff30-9753-7fa0-b7e2-7810a50bd6ee/judgeme-588/assets/shopify_v2.css)
18:08:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:30%20GMT	http://makermur.com/cdn/shop/collections/DSC_0008.jpg?v=1774886478	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/collections/DSC_0008.1577030.delayed	(from https://makermur.com/collections/vida)
18:08:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:31%20GMT	http://makermur.com/cdn/shop/t/2/assets/paginated-list-aspect-ratio.js?v=25254270272143792451774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/paginated-list-aspect-ratio4e92.js	(from https://makermur.com/collections/vida)
18:08:31	635426/635426	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:08:31%20GMT	https://makermur.com/cdn/shop/collections/DSC_0008.jpg?v=1774886478	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/collections/DSC_00087030.jpg	(from https://makermur.com/collections/vida)
18:08:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:32%20GMT	http://makermur.com/cdn/shop/t/2/assets/paginated-list.js?v=95298315036233333871774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/paginated-listcaed.js	(from https://makermur.com/collections/vida)
18:08:31	2616/2616	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:08:32%20GMT	https://makermur.com/cdn/shop/t/2/assets/paginated-list-aspect-ratio.js?v=25254270272143792451774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/paginated-list-aspect-ratio4e92.js	(from https://makermur.com/collections/vida)
18:08:32	5658/5658	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:08:33%20GMT	https://makermur.com/cdn/shop/t/2/assets/paginated-list.js?v=95298315036233333871774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/paginated-listcaed.js	(from https://makermur.com/collections/vida)
18:08:32	12002/12002	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2025%20Jun%202026%2016:08:33%20GMT	https://makermur.com/collections/vida.atom	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/vida.atom	(from https://makermur.com/collections/vida)
18:08:32	9871/9871	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:08:33%20GMT	https://makermur.com/collections/vida.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/vida.oembed	(from https://makermur.com/collections/vida)
18:08:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:33%20GMT	http://makermur.com/cdn/shop/t/2/compiled_assets/scripts.js?v=47368013396670054441774863616	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/compiled_assets/scripts.15fe892.delayed	(from https://makermur.com/collections/vida)
18:08:32	582/582	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:08:33%20GMT	https://makermur.com/cdn/shop/t/2/compiled_assets/scripts.js?v=47368013396670054441774863616	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/compiled_assets/scriptse892.js	(from https://makermur.com/collections/vida)
18:08:33	289694/289694	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jun%202026%2016:08:34%20GMT	https://makermur.com/collections/GET	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/GET.161.delayed	(from https://makermur.com/collections/vida)
18:08:33	289694/289694	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jun%202026%2016:08:34%20GMT	https://makermur.com/collections/POST	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/POST	(from https://makermur.com/collections/vida)
18:08:33	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:08:34%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/collections/vida)
18:08:33	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:08:34%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/collections/vida)
18:08:34	9/9	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2025%20Jun%202026%2016:08:35%20GMT	https://makermur.com/collections/window.location.href	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/window.location.href	(from https://makermur.com/collections/vida)
18:08:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:35%20GMT	http://makermur.com/cdn/shop/t/2/assets/results-list.js?v=28346210841421047511774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/results-list0ad9.js	(from https://makermur.com/collections/vida)
18:08:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:36%20GMT	http://makermur.com/cdn/shop/t/2/assets/facets.js?v=39184237186866875691774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/facetse1b7.js	(from https://makermur.com/collections/vida)
18:08:35	1384/1384	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:08:36%20GMT	https://makermur.com/cdn/shop/t/2/assets/results-list.js?v=28346210841421047511774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/results-list0ad9.js	(from https://makermur.com/collections/vida)
18:08:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:37%20GMT	http://makermur.com/cdn/shop/collections/image.png?v=1774966114	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/collections/imagefb09.png	(from https://makermur.com/collections/jugueteria)
18:08:36	14996/14996	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2025%20Jun%202026%2016:08:37%20GMT	https://makermur.com/cdn/shop/t/2/assets/facets.js?v=39184237186866875691774863590	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/t/2/assets/facetse1b7.js	(from https://makermur.com/collections/vida)
18:08:36	1137486/1137486	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Jun%202026%2016:08:37%20GMT	https://makermur.com/cdn/shop/collections/image.png?v=1774966114	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/collections/imagefb09.png	(from https://makermur.com/collections/jugueteria)
18:08:37	9448/9448	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2025%20Jun%202026%2016:08:38%20GMT	https://makermur.com/collections/jugueteria.atom	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/jugueteria.atom	(from https://makermur.com/collections/jugueteria)
18:08:37	5804/5804	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:08:38%20GMT	https://makermur.com/collections/jugueteria.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/jugueteria.oembed	(from https://makermur.com/collections/jugueteria)
18:08:37	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:08:38%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/collections/jugueteria)
18:08:37	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:08:38%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/collections/jugueteria)
18:08:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:38%20GMT	http://makermur.com/cdn/shop/files/20260403_195832.jpg?v=1775320257&width=500	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/20260403_195832fdfc.jpg	(from https://makermur.com/collections/jugueteria)
18:08:38	74355/74355	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:08:39%20GMT	https://makermur.com/cdn/shop/files/20260403_195832.jpg?v=1775320257&width=500	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/20260403_195832fdfc.jpg	(from https://makermur.com/collections/jugueteria)
18:08:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:39%20GMT	http://makermur.com/cdn/shop/files/20260403_195832.jpg?v=1775320257&width=3840	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/20260403_1958328b42.jpg	(from https://makermur.com/collections/jugueteria)
18:08:41	306947/306947	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:08:39%20GMT	https://makermur.com/products/tarjeta-minecraft-bee?variant=53406671307091	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/products/tarjeta-minecraft-bee4394.html	(from https://makermur.com/collections/jugueteria)
18:08:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:08:42%20GMT	http://makermur.com/cdn/shop/files/20260403_200201.jpg?v=1775320276&width=3840	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/20260403_200201bdf3.jpg	(from https://makermur.com/collections/jugueteria)
18:08:42	1341913/1341913	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:08:42%20GMT	https://makermur.com/cdn/shop/files/20260403_195832.jpg?v=1775320257&width=3840	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/20260403_1958328b42.jpg	(from https://makermur.com/collections/jugueteria)
